3310604	100647672
3310604	100654861
3310604	100650416
3310604	100637151
3310604	100647467
3310604	100633200
3310604	100652966
3310604	100607280
3310604	100649620
3310604	100646812
3310604	100646997
3310604	100644067
3310604	100654237
3310604	100645081
3310604	100653955
3310604	100643974
3310604	100653345
3310604	100656987
3310604	100646555
3310604	100631690
3310604	100637175
3310604	100610556
3310604	100651636
3310604	100647745
3310604	100655749
3310604	100644250
3310604	100640893
3310604	100609098
3310604	100656807
3310604	100645384
3310604	100634859
3310604	100636362
3310604	100650387
3310604	100508245
3310604	100649292
3310604	100653515
3310604	100643321
3310604	100652919
3310604	100651763
3310604	100649245
3310604	100657489
3310604	100653601
3310604	100644052
3310604	100637136
3310604	100648688
3310604	100642744
3310604	100645067
3310604	100602583
3310604	100656721
3310604	100651182
3310604	100647712
2791141	100647672
2791141	100654861
2791141	100650416
2791141	100637151
2791141	100647467
2791141	100633200
2791141	100652966
2791141	100607280
2791141	100649620
2791141	100646812
2791141	100646997
2791141	100644067
2791141	100654237
2791141	100645081
2791141	100653955
2791141	100643974
2791141	100653345
2791141	100656987
2791141	100646555
2791141	100631690
2791141	100637175
2791141	100610556
2791141	100651636
2791141	100647745
2791141	100655749
2791141	100644250
2791141	100640893
2791141	100609098
2791141	100656807
2791141	100645384
2791141	100634859
2791141	100636362
2791141	100650387
2791141	100508245
2791141	100649292
2791141	100653515
2791141	100643321
2791141	100652919
2791141	100651763
2791141	100649245
2791141	100657489
2791141	100653601
2791141	100644052
2791141	100637136
2791141	100648688
2791141	100642744
2791141	100645067
2791141	100602583
2791141	100656721
2791141	100651182
2791141	100647712
9471229	100647672
9471229	100654861
9471229	100650416
9471229	100637151
9471229	100647467
9471229	100633200
9471229	100652966
9471229	100607280
9471229	100649620
9471229	100646812
9471229	100646997
9471229	100644067
9471229	100654237
9471229	100645081
9471229	100653955
9471229	100643974
9471229	100653345
9471229	100656987
9471229	100646555
9471229	100631690
9471229	100637175
9471229	100610556
9471229	100651636
9471229	100647745
9471229	100655749
9471229	100644250
9471229	100640893
9471229	100609098
9471229	100656807
9471229	100645384
9471229	100634859
9471229	100636362
9471229	100650387
9471229	100508245
9471229	100649292
9471229	100653515
9471229	100643321
9471229	100652919
9471229	100651763
9471229	100649245
9471229	100657489
9471229	100653601
9471229	100644052
9471229	100637136
9471229	100648688
9471229	100642744
9471229	100645067
9471229	100602583
9471229	100656721
9471229	100651182
9471229	100647712
4853722	100647672
4853722	100654861
4853722	100650416
4853722	100637151
4853722	100647467
4853722	100633200
4853722	100652966
4853722	100607280
4853722	100649620
4853722	100646812
4853722	100646997
4853722	100644067
4853722	100654237
4853722	100645081
4853722	100653955
4853722	100643974
4853722	100653345
4853722	100656987
4853722	100646555
4853722	100631690
4853722	100637175
4853722	100610556
4853722	100651636
4853722	100647745
4853722	100655749
4853722	100644250
4853722	100640893
4853722	100609098
4853722	100656807
4853722	100645384
4853722	100634859
4853722	100636362
4853722	100650387
4853722	100508245
4853722	100649292
4853722	100653515
4853722	100643321
4853722	100652919
4853722	100651763
4853722	100649245
4853722	100657489
4853722	100653601
4853722	100644052
4853722	100637136
4853722	100648688
4853722	100642744
4853722	100645067
4853722	100602583
4853722	100656721
4853722	100651182
4853722	100647712
2800788	100647672
2800788	100654861
2800788	100650416
2800788	100637151
2800788	100647467
2800788	100633200
2800788	100652966
2800788	100607280
2800788	100649620
2800788	100646812
2800788	100646997
2800788	100644067
2800788	100654237
2800788	100645081
2800788	100653955
2800788	100643974
2800788	100653345
2800788	100656987
2800788	100646555
2800788	100631690
2800788	100637175
2800788	100610556
2800788	100651636
2800788	100647745
2800788	100655749
2800788	100644250
2800788	100640893
2800788	100609098
2800788	100656807
2800788	100645384
2800788	100634859
2800788	100636362
2800788	100650387
2800788	100508245
2800788	100649292
2800788	100653515
2800788	100643321
2800788	100652919
2800788	100651763
2800788	100649245
2800788	100657489
2800788	100653601
2800788	100644052
2800788	100637136
2800788	100648688
2800788	100642744
2800788	100645067
2800788	100602583
2800788	100656721
2800788	100651182
2800788	100647712
3427338	100647672
3427338	100654861
3427338	100650416
3427338	100637151
3427338	100647467
3427338	100633200
3427338	100652966
3427338	100607280
3427338	100649620
3427338	100646812
3427338	100646997
3427338	100644067
3427338	100654237
3427338	100645081
3427338	100653955
3427338	100643974
3427338	100653345
3427338	100656987
3427338	100646555
3427338	100631690
3427338	100637175
3427338	100610556
3427338	100651636
3427338	100647745
3427338	100655749
3427338	100644250
3427338	100640893
3427338	100609098
3427338	100656807
3427338	100645384
3427338	100634859
3427338	100636362
3427338	100650387
3427338	100508245
3427338	100649292
3427338	100653515
3427338	100643321
3427338	100652919
3427338	100651763
3427338	100649245
3427338	100657489
3427338	100653601
3427338	100644052
3427338	100637136
3427338	100648688
3427338	100642744
3427338	100645067
3427338	100602583
3427338	100656721
3427338	100651182
3427338	100647712
9286521	100647672
9286521	100654861
9286521	100650416
9286521	100637151
9286521	100647467
9286521	100633200
9286521	100652966
9286521	100607280
9286521	100649620
9286521	100646812
9286521	100646997
9286521	100644067
9286521	100654237
9286521	100645081
9286521	100653955
9286521	100643974
9286521	100653345
9286521	100656987
9286521	100646555
9286521	100631690
9286521	100637175
9286521	100610556
9286521	100651636
9286521	100647745
9286521	100655749
9286521	100644250
9286521	100640893
9286521	100609098
9286521	100656807
9286521	100645384
9286521	100634859
9286521	100636362
9286521	100650387
9286521	100508245
9286521	100649292
9286521	100653515
9286521	100643321
9286521	100652919
9286521	100651763
9286521	100649245
9286521	100657489
9286521	100653601
9286521	100644052
9286521	100637136
9286521	100648688
9286521	100642744
9286521	100645067
9286521	100602583
9286521	100656721
9286521	100651182
9286521	100647712
10460756	100647672
10460756	100654861
10460756	100650416
10460756	100637151
10460756	100647467
10460756	100633200
10460756	100652966
10460756	100607280
10460756	100649620
10460756	100646812
10460756	100646997
10460756	100644067
10460756	100654237
10460756	100645081
10460756	100653955
10460756	100643974
10460756	100653345
10460756	100656987
10460756	100646555
10460756	100631690
10460756	100637175
10460756	100610556
10460756	100651636
10460756	100647745
10460756	100655749
10460756	100644250
10460756	100640893
10460756	100609098
10460756	100656807
10460756	100645384
10460756	100634859
10460756	100636362
10460756	100650387
10460756	100508245
10460756	100649292
10460756	100653515
10460756	100643321
10460756	100652919
10460756	100651763
10460756	100649245
10460756	100657489
10460756	100653601
10460756	100644052
10460756	100637136
10460756	100648688
10460756	100642744
10460756	100645067
10460756	100602583
10460756	100656721
10460756	100651182
10460756	100647712
561862	100647672
561862	100654861
561862	100650416
561862	100637151
561862	100647467
561862	100633200
561862	100652966
561862	100607280
561862	100649620
561862	100646812
561862	100646997
561862	100644067
561862	100654237
561862	100645081
561862	100653955
561862	100643974
561862	100653345
561862	100656987
561862	100646555
561862	100631690
561862	100637175
561862	100610556
561862	100651636
561862	100647745
561862	100655749
561862	100644250
561862	100640893
561862	100609098
561862	100656807
561862	100645384
561862	100634859
561862	100636362
561862	100650387
561862	100508245
561862	100649292
561862	100653515
561862	100643321
561862	100652919
561862	100651763
561862	100649245
561862	100657489
561862	100653601
561862	100644052
561862	100637136
561862	100648688
561862	100642744
561862	100645067
561862	100602583
561862	100656721
561862	100651182
561862	100647712
270063	100647672
270063	100654861
270063	100650416
270063	100637151
270063	100647467
270063	100633200
270063	100652966
270063	100607280
270063	100649620
270063	100646812
270063	100646997
270063	100644067
270063	100654237
270063	100645081
270063	100653955
270063	100643974
270063	100653345
270063	100656987
270063	100646555
270063	100631690
270063	100637175
270063	100610556
270063	100651636
270063	100647745
270063	100655749
270063	100644250
270063	100640893
270063	100609098
270063	100656807
270063	100645384
270063	100634859
270063	100636362
270063	100650387
270063	100508245
270063	100649292
270063	100653515
270063	100643321
270063	100652919
270063	100651763
270063	100649245
270063	100657489
270063	100653601
270063	100644052
270063	100637136
270063	100648688
270063	100642744
270063	100645067
270063	100602583
270063	100656721
270063	100651182
270063	100647712
1203166	100647672
1203166	100654861
1203166	100650416
1203166	100637151
1203166	100647467
1203166	100633200
1203166	100652966
1203166	100607280
1203166	100649620
1203166	100646812
1203166	100646997
1203166	100644067
1203166	100654237
1203166	100645081
1203166	100653955
1203166	100643974
1203166	100653345
1203166	100656987
1203166	100646555
1203166	100631690
1203166	100637175
1203166	100610556
1203166	100651636
1203166	100647745
1203166	100655749
1203166	100644250
1203166	100640893
1203166	100609098
1203166	100656807
1203166	100645384
1203166	100634859
1203166	100636362
1203166	100650387
1203166	100508245
1203166	100649292
1203166	100653515
1203166	100643321
1203166	100652919
1203166	100651763
1203166	100649245
1203166	100657489
1203166	100653601
1203166	100644052
1203166	100637136
1203166	100648688
1203166	100642744
1203166	100645067
1203166	100602583
1203166	100656721
1203166	100651182
1203166	100647712
837790	100647672
837790	100654861
837790	100650416
837790	100637151
837790	100647467
837790	100633200
837790	100652966
837790	100607280
837790	100649620
837790	100646812
837790	100646997
837790	100644067
837790	100654237
837790	100645081
837790	100653955
837790	100643974
837790	100653345
837790	100656987
837790	100646555
837790	100631690
837790	100637175
837790	100610556
837790	100651636
837790	100647745
837790	100655749
837790	100644250
837790	100640893
837790	100609098
837790	100656807
837790	100645384
837790	100634859
837790	100636362
837790	100650387
837790	100508245
837790	100649292
837790	100653515
837790	100643321
837790	100652919
837790	100651763
837790	100649245
837790	100657489
837790	100653601
837790	100644052
837790	100637136
837790	100648688
837790	100642744
837790	100645067
837790	100602583
837790	100656721
837790	100651182
837790	100647712
11710178	100647672
11710178	100654861
11710178	100650416
11710178	100637151
11710178	100647467
11710178	100633200
11710178	100652966
11710178	100607280
11710178	100649620
11710178	100646812
11710178	100646997
11710178	100644067
11710178	100654237
11710178	100645081
11710178	100653955
11710178	100643974
11710178	100653345
11710178	100656987
11710178	100646555
11710178	100631690
11710178	100637175
11710178	100610556
11710178	100651636
11710178	100647745
11710178	100655749
11710178	100644250
11710178	100640893
11710178	100609098
11710178	100656807
11710178	100645384
11710178	100634859
11710178	100636362
11710178	100650387
11710178	100508245
11710178	100649292
11710178	100653515
11710178	100643321
11710178	100652919
11710178	100651763
